,dimension,birth,death
133,0,0.0,1.2384629911481972
134,0,0.0,1.2334214231273606
135,0,0.0,1.2212083857104226
136,0,0.0,1.22043350652619
137,0,0.0,1.2101975459160352
138,0,0.0,1.2090641746015127
139,0,0.0,1.201129291238015
140,0,0.0,1.1857714038589937
141,0,0.0,1.1521339455230628
142,0,0.0,1.1488516297030935
143,0,0.0,1.1349141179255446
144,0,0.0,1.1234955922227903
145,0,0.0,1.1190420687951683
146,0,0.0,1.1071178977440688
147,0,0.0,1.1067698788894544
148,0,0.0,1.1026157219405293
149,0,0.0,1.0807220609157193
150,0,0.0,1.0652666175746834
151,0,0.0,1.0644334010914538
152,0,0.0,1.0569771234583296
153,0,0.0,1.049959441754535
154,0,0.0,1.0468937067498212
155,0,0.0,1.043305276242378
156,0,0.0,1.0276534095611507
157,0,0.0,1.0189043791543
158,0,0.0,1.009423045878772
159,0,0.0,1.0063869041377813
160,0,0.0,1.0063545224630204
161,0,0.0,0.9990482248841853
162,0,0.0,0.9950778079411261
163,0,0.0,0.9766229638305483
164,0,0.0,0.9732765908420654
165,0,0.0,0.9720357641531678
166,0,0.0,0.967261759325942
167,0,0.0,0.957706232996326
168,0,0.0,0.9471733902247996
169,0,0.0,0.9454867935480811
170,0,0.0,0.9454392839389134
171,0,0.0,0.943930965859966
172,0,0.0,0.9438808887821727
173,0,0.0,0.9153790404106966
174,0,0.0,0.9149994812411474
175,0,0.0,0.9066461484478822
176,0,0.0,0.9015882221567849
177,0,0.0,0.9005712911385975
178,0,0.0,0.900428046888524
179,0,0.0,0.89934911646216
180,0,0.0,0.8911363100293263
181,0,0.0,0.8651734670435933
182,0,0.0,0.8547102405725636
183,0,0.0,0.8411257615798731
184,0,0.0,0.8380225298384896
185,0,0.0,0.8264963287475822
186,0,0.0,0.8150657742225478
187,0,0.0,0.8124537888220611
188,0,0.0,0.8070195255910404
189,0,0.0,0.8064471668204678
190,0,0.0,0.8057156056180023
191,0,0.0,0.7979619612725091
192,0,0.0,0.7921726412206476
193,0,0.0,0.7916132060294366
194,0,0.0,0.7827524992732692
195,0,0.0,0.7734711142795042
196,0,0.0,0.7622856303537394
197,0,0.0,0.7620647096698275
198,0,0.0,0.7535914920845591
